,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,id,match_api_id,country,elapsed,card_type,elapsed_plus,team,birthday,height,weight
5418,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3406895,1468533,France,48,y,,FC Sochaux-Montbéliard,1990-11-22,175,163
5419,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3426230,1468540,France,45,y,,FC Sochaux-Montbéliard,1990-11-22,175,163
5420,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3351610,1468500,France,53,y,,FC Sochaux-Montbéliard,1990-11-22,175,163
5421,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3323063,1468478,France,81,y,,FC Sochaux-Montbéliard,1990-11-22,175,163
5422,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3220194,1468398,France,23,y,,FC Sochaux-Montbéliard,1990-11-22,175,163
5423,Nathan Sinkala,303165,Zambia,2013,FC Sochaux-Montbéliard,9874,23,450000,DM,3220203,1468398,France,34,r,,FC Sochaux-Montbéliard,1990-11-22,175,163
7000,Tobias Strobl,303914,Germany,2013,TSG 1899 Hoffenheim,8226,23,2000000,DM,3279863,1479184,Germany,26,y,,TSG 1899 Hoffenheim,1990-05-12,185,170
7001,Tobias Strobl,303914,Germany,2013,TSG 1899 Hoffenheim,8226,23,2000000,DM,3145241,1479102,Germany,74,y,,TSG 1899 Hoffenheim,1990-05-12,185,170
7002,Tobias Strobl,303914,Germany,2013,TSG 1899 Hoffenheim,8226,23,2000000,DM,3126784,1479095,Germany,38,y,,TSG 1899 Hoffenheim,1990-05-12,185,170
7003,Tobias Strobl,303914,Germany,2013,TSG 1899 Hoffenheim,8226,23,2000000,DM,3461268,1479299,Germany,37,y,,TSG 1899 Hoffenheim,1990-05-12,185,170
3035,Hakan Calhanoglu,304733,Turkey,2013,Hamburger SV,9790,19,30000000,CM,3296668,1479195,Germany,40,y,,Hamburger SV,1994-02-08,177,168
3036,Hakan Calhanoglu,304733,Turkey,2013,Hamburger SV,9790,19,30000000,CM,3335873,1479223,Germany,16,y,,Hamburger SV,1994-02-08,177,168
3037,Hakan Calhanoglu,304733,Turkey,2013,Hamburger SV,9790,19,30000000,CM,3336482,1479223,Germany,53,y2,,Hamburger SV,1994-02-08,177,168
3038,Hakan Calhanoglu,304733,Turkey,2013,Hamburger SV,9790,19,30000000,CM,3427108,1479283,Germany,59,y,,Hamburger SV,1994-02-08,177,168
2075,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3127375,1479092,Germany,77,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2076,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3266911,1479176,Germany,83,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2077,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3248198,1479165,Germany,30,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2078,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3144717,1479106,Germany,35,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2079,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3166786,1479116,Germany,61,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2080,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3309791,1479205,Germany,79,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2081,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3346211,1479233,Germany,44,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2082,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3297336,1479194,Germany,90,y,,Bayer 04 Leverkusen,1994-01-12,187,181
2083,Emre Can,307021,Germany,2013,Bayer 04 Leverkusen,8178,19,26000000,DM,3350348,1479242,Germany,51,y,,Bayer 04 Leverkusen,1994-01-12,187,181
6008,Rafidine Abdullah,308843,Comoros,2013,FC Lorient,8689,19,400000,DM,2987052,1468204,France,60,y,,FC Lorient,1994-01-15,177,165
445,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3019916,1536564,Italy,28,y,,Livorno,1993-03-10,177,172
446,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3075246,1536595,Italy,18,y,,Livorno,1993-03-10,177,172
447,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3240793,1536734,Italy,20,y,,Livorno,1993-03-10,177,172
448,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3400550,1536854,Italy,21,y,,Livorno,1993-03-10,177,172
449,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3177518,1536675,Italy,74,y,,Livorno,1993-03-10,177,172
450,Alfred Duncan,317156,Ghana,2013,Livorno,8537,20,10000000,CM,3129002,1536636,Italy,25,y,,Livorno,1993-03-10,177,172
5526,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3149289,1505947,Spain,45,y,,Real Betis Balompié,1993-03-30,177,159
5527,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3114365,1505926,Spain,48,y,,Real Betis Balompié,1993-03-30,177,159
5528,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3407363,1506147,Spain,86,y,,Real Betis Balompié,1993-03-30,177,159
5529,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3268002,1506042,Spain,11,y,,Real Betis Balompié,1993-03-30,177,159
5530,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3225655,1506013,Spain,65,y,,Real Betis Balompié,1993-03-30,177,159
5531,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3323269,1506084,Spain,76,y,,Real Betis Balompié,1993-03-30,177,159
5532,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3209464,1505999,Spain,22,y,,Real Betis Balompié,1993-03-30,177,159
5533,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3209511,1505999,Spain,38,y2,,Real Betis Balompié,1993-03-30,177,159
5534,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3132693,1505936,Spain,67,y,,Real Betis Balompié,1993-03-30,177,159
5535,Nono,317569,Spain,2013,Real Betis Balompié,8603,20,500000,CM,3157265,1505957,Spain,77,y,,Real Betis Balompié,1993-03-30,177,159
1176,Carlos Gruezo,317822,Ecuador,2013,VfB Stuttgart,10269,18,4000000,DM,3407356,1479268,Germany,51,y,,VfB Stuttgart,1995-04-19,170,148
1177,Carlos Gruezo,317822,Ecuador,2013,VfB Stuttgart,10269,18,4000000,DM,3381399,1479260,Germany,27,y,,VfB Stuttgart,1995-04-19,170,148
1178,Carlos Gruezo,317822,Ecuador,2013,VfB Stuttgart,10269,18,4000000,DM,3365638,1479249,Germany,44,y,,VfB Stuttgart,1995-04-19,170,148
1336,Chuli,319055,Spain,2013,Real Betis Balompié,8603,22,200000,CF,3021513,1505863,Spain,68,y,,Real Betis Balompié,1991-01-25,177,161
1337,Chuli,319055,Spain,2013,Real Betis Balompié,8603,22,200000,CF,3157227,1505957,Spain,80,y,,Real Betis Balompié,1991-01-25,177,161
3583,Jonas Hofmann,331542,Germany,2013,Borussia Dortmund,9789,21,16000000,RW,3384425,1479258,Germany,58,y,,Borussia Dortmund,1992-07-14,175,157
4184,Leon Goretzka,343748,Germany,2013,FC Schalke 04,10189,18,70000000,CM,3266636,1479176,Germany,33,y,,FC Schalke 04,1995-02-06,187,174
134,Adrien Rabiot,352879,France,2013,Paris Saint-Germain,9847,18,30000000,CM,3019690,1468228,France,75,y,,Paris Saint-Germain,1995-04-03,187,157
135,Adrien Rabiot,352879,France,2013,Paris Saint-Germain,9847,18,30000000,CM,3461849,1468565,France,4,y,,Paris Saint-Germain,1995-04-03,187,157
59,Adama Soumaoro,357881,France,2013,LOSC Lille,8639,21,4000000,CB,3299705,1468467,France,81,r,,LOSC Lille,1992-06-18,187,205
1149,Carles Gil,358289,Spain,2013,Elche CF,10268,21,7000000,AM,3209060,1505994,Spain,55,y,,Elche CF,1992-11-02,170,143
1150,Carles Gil,358289,Spain,2013,Elche CF,10268,21,7000000,AM,3418668,1506153,Spain,65,y,,Elche CF,1992-11-02,170,143
2202,Fabinho,359188,Brazil,2013,AS Monaco,9829,20,60000000,DM,3238090,1468425,France,29,y,,AS Monaco,1993-10-23,187,172
2203,Fabinho,359188,Brazil,2013,AS Monaco,9829,20,60000000,DM,2958485,1468192,France,39,y,,AS Monaco,1993-10-23,187,172
2204,Fabinho,359188,Brazil,2013,AS Monaco,9829,20,60000000,DM,3013303,1468214,France,36,y,,AS Monaco,1993-10-23,187,172
1761,Denis Cheryshev,359197,Russia,2013,Sevilla FC,8302,23,3500000,LW,3255346,1506041,Spain,72,y,,Sevilla FC,1990-12-26,177,163
1762,Denis Cheryshev,359197,Russia,2013,Sevilla FC,8302,23,3500000,LW,3269580,1506051,Spain,69,y,,Sevilla FC,1990-12-26,177,163
1763,Denis Cheryshev,359197,Russia,2013,Sevilla FC,8302,23,3500000,LW,3269614,1506051,Spain,90,y2,,Sevilla FC,1990-12-26,177,163
3129,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3301723,1536776,Italy,64,y,,Livorno,1994-11-19,187,154
3130,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3147400,1536642,Italy,39,y,,Livorno,1994-11-19,187,154
3131,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3324314,1536790,Italy,71,y,,Livorno,1994-11-19,187,154
3132,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3324349,1536790,Italy,80,y2,,Livorno,1994-11-19,187,154
3133,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3166725,1536664,Italy,77,y,,Livorno,1994-11-19,187,154
3134,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3268638,1536754,Italy,75,y,,Livorno,1994-11-19,187,154
3135,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3241235,1536734,Italy,90,y,,Livorno,1994-11-19,187,154
3136,Ibrahima Mbaye,362115,Senegal,2013,Livorno,8537,19,1400000,RB,3208781,1536705,Italy,50,y,,Livorno,1994-11-19,187,154
6057,Ramon Azeez,362855,Nigeria,2013,UD Almería,9865,21,700000,CM,3301957,1506069,Spain,17,y,,UD Almería,1992-12-12,170,148
6058,Ramon Azeez,362855,Nigeria,2013,UD Almería,9865,21,700000,CM,3266536,1506048,Spain,38,y,,UD Almería,1992-12-12,170,148
6059,Ramon Azeez,362855,Nigeria,2013,UD Almería,9865,21,700000,CM,3240334,1506027,Spain,40,y,,UD Almería,1992-12-12,170,148
6060,Ramon Azeez,362855,Nigeria,2013,UD Almería,9865,21,700000,CM,3483788,1506187,Spain,74,y,,UD Almería,1992-12-12,170,148
6061,Ramon Azeez,362855,Nigeria,2013,UD Almería,9865,21,700000,CM,3203032,1505988,Spain,70,y,,UD Almería,1992-12-12,170,148
1967,Dwight Gayle,363340,England,2013,Crystal Palace,9826,23,4000000,CF,3466571,1475111,England,84,y,,Crystal Palace,1990-10-20,177,161
1968,Dwight Gayle,363340,England,2013,Crystal Palace,9826,23,4000000,CF,3156138,1474429,England,86,y,,Crystal Palace,1990-10-20,177,161
2250,Fabrice Olinga,363363,Cameroon,2013,Málaga CF,9864,17,400000,LW,2926850,1505564,Spain,78,y,,Málaga CF,1996-05-12,172,146
2251,Fabrice Olinga,363363,Cameroon,2013,Málaga CF,9864,17,400000,LW,3100497,1505916,Spain,68,y,,Málaga CF,1996-05-12,172,146
1918,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3167783,1536668,Italy,51,y,,Sassuolo,1994-08-01,182,159
1919,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3220960,1536719,Italy,18,y,,Sassuolo,1994-08-01,182,159
1920,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3463755,1536883,Italy,64,y,,Sassuolo,1994-08-01,182,159
1921,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3383765,1536841,Italy,22,y,,Sassuolo,1994-08-01,182,159
1922,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3300067,1536777,Italy,73,r,,Sassuolo,1994-08-01,182,159
1923,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3401205,1536858,Italy,70,y,,Sassuolo,1994-08-01,182,159
1924,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3452711,1536878,Italy,79,y,,Sassuolo,1994-08-01,182,159
1925,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3130578,1536639,Italy,68,y,,Sassuolo,1994-08-01,182,159
1926,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3112512,1536627,Italy,19,y,,Sassuolo,1994-08-01,182,159
1927,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3227968,1536728,Italy,9,y,,Sassuolo,1994-08-01,182,159
1928,Domenico Berardi,364520,Italy,2013,Sassuolo,7943,19,35000000,RW,3047166,1536587,Italy,35,y,,Sassuolo,1994-08-01,182,159
2825,Gianluca Pegolo,414788,Italy,2013,Sassuolo,7943,32,100000,GK,3181269,1536688,Italy,62,y,,Sassuolo,1981-03-25,182,168
2826,Gianluca Pegolo,414788,Italy,2013,Sassuolo,7943,32,100000,GK,3209744,1536708,Italy,79,y,,Sassuolo,1981-03-25,182,168
859,Arthur Masuaku,418137,DR Congo,2013,Valenciennes FC,9873,20,7000000,LB,3146667,1468292,France,57,y,,Valenciennes FC,1993-11-07,177,154
860,Arthur Masuaku,418137,DR Congo,2013,Valenciennes FC,9873,20,7000000,LB,3178690,1468312,France,15,y,,Valenciennes FC,1993-11-07,177,154
861,Arthur Masuaku,418137,DR Congo,2013,Valenciennes FC,9873,20,7000000,LB,3156992,1468308,France,41,y,,Valenciennes FC,1993-11-07,177,154
862,Arthur Masuaku,418137,DR Congo,2013,Valenciennes FC,9873,20,7000000,LB,2913356,1468117,France,49,y,,Valenciennes FC,1993-11-07,177,154
6649,Simone Scuffet,423223,Italy,2013,Udinese,8600,17,800000,GK,3347768,1536819,Italy,68,y,,Udinese,1996-05-31,187,165
4804,Marian Sarr,423631,Germany,2013,Borussia Dortmund,9789,18,100000,CB,3179272,1479136,Germany,45,y,,Borussia Dortmund,1995-01-30,187,183
1913,Divock Origi,426202,Belgium,2013,LOSC Lille,8639,18,12000000,CF,3299578,1468467,France,67,y,,LOSC Lille,1995-04-18,185,165
6396,Santi Mina,428947,Spain,2013,RC Celta de Vigo,9910,18,15000000,CF,3256858,1506034,Spain,55,y,,RC Celta de Vigo,1995-12-07,177,157
3090,Hervin Ongenda,435960,France,2013,Paris Saint-Germain,9847,18,900000,LW,2978912,1468200,France,69,y,,Paris Saint-Germain,1995-06-24,170,143
6801,Steven Moreira,444000,France,2013,Stade Rennais FC,9851,19,1000000,RB,3461930,1468561,France,51,y,,Stade Rennais FC,1994-08-13,177,154
131,Adrien Hunou,447107,France,2013,Stade Rennais FC,9851,19,3500000,CF,3045928,1468241,France,10,y,,Stade Rennais FC,1994-01-19,175,137
6452,Sebastian Kerk,448806,Germany,2013,SC Freiburg,8358,19,1200000,AM,3011407,1479041,Germany,9,y,,SC Freiburg,1994-04-17,182,168
6453,Sebastian Kerk,448806,Germany,2013,SC Freiburg,8358,19,1200000,AM,3159171,1479109,Germany,74,y,,SC Freiburg,1994-04-17,182,168
108,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3179551,1474576,England,42,y,,Manchester United,1995-02-05,182,165
109,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3198909,1474698,England,89,y,,Manchester United,1995-02-05,182,165
110,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3072585,1474262,England,56,y,,Manchester United,1995-02-05,182,165
111,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3045749,1474241,England,48,y,,Manchester United,1995-02-05,182,165
112,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3182309,1474610,England,34,y,,Manchester United,1995-02-05,182,165
113,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3308663,1475013,England,13,y,,Manchester United,1995-02-05,182,165
114,Adnan Januzaj,449241,Belgium,2013,Manchester United,10260,18,12000000,RW,3464197,1475116,England,40,y,,Manchester United,1995-02-05,182,165
6965,Timo Werner,450980,Germany,2013,VfB Stuttgart,10269,17,55000000,CF,3381397,1479260,Germany,25,y,,VfB Stuttgart,1996-03-06,180,165
3513,Joachim Eickmayer,473851,France,2013,FC Sochaux-Montbéliard,9874,20,400000,DM,2936213,1468186,France,52,y,,FC Sochaux-Montbéliard,1993-01-11,177,154
3677,Jordan Amavi,473853,France,2013,OGC Nice,9831,19,8000000,LB,3307447,1468472,France,30,y,,OGC Nice,1994-03-09,175,154
3678,Jordan Amavi,473853,France,2013,OGC Nice,9831,19,8000000,LB,3282324,1468455,France,90,y,,OGC Nice,1994-03-09,175,154
3679,Jordan Amavi,473853,France,2013,OGC Nice,9831,19,8000000,LB,2957280,1468193,France,50,y,,OGC Nice,1994-03-09,175,154
6168,Roberto Chen,474668,Panama,2013,Málaga CF,9864,19,275000,CB,2926761,1505564,Spain,37,y,,Málaga CF,1994-05-24,182,159
1058,Bobley Anderson,474671,Cote d'Ivoire,2013,Málaga CF,9864,21,325000,AM,3154871,1505954,Spain,87,y,,Málaga CF,1992-03-03,185,176
1663,David Costas,479217,Spain,2013,RC Celta de Vigo,9910,18,1200000,CB,3012419,1505854,Spain,75,y,,RC Celta de Vigo,1995-03-26,180,159
4712,Marco Ilaimaharitra,496285,Madagascar,2013,FC Sochaux-Montbéliard,9874,18,2800000,DM,3227106,1468417,France,40,y,,FC Sochaux-Montbéliard,1995-07-26,177,170
5387,Nabil Bentaleb,500520,Algeria,2013,Tottenham Hotspur,8586,19,1800000,CM,3310097,1475007,England,9,y,,Tottenham Hotspur,1994-11-24,187,150
5388,Nabil Bentaleb,500520,Algeria,2013,Tottenham Hotspur,8586,19,1800000,CM,3340046,1475037,England,79,y,,Tottenham Hotspur,1994-11-24,187,150
1404,Cristian Herrera,500791,Spain,2013,Elche CF,10268,22,500000,CF,3311764,1506075,Spain,39,y,,Elche CF,1991-03-01,187,187
1405,Cristian Herrera,500791,Spain,2013,Elche CF,10268,22,500000,CF,3174965,1505963,Spain,90,y,,Elche CF,1991-03-01,187,187
3910,Julian Brandt,516846,Germany,2013,Bayer 04 Leverkusen,8178,17,20000000,AM,3363857,1479253,Germany,44,y,,Bayer 04 Leverkusen,1996-05-02,182,181
3012,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4490855,1778402,Spain,27,y,,RC Celta de Vigo,1985-10-14,182,179
3013,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,3749135,1778068,Spain,35,y,,RC Celta de Vigo,1985-10-14,182,179
3014,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4044780,1778202,Spain,21,y,,RC Celta de Vigo,1985-10-14,182,179
3015,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,3992232,1778173,Spain,11,y,,RC Celta de Vigo,1985-10-14,182,179
3016,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4442769,1778383,Spain,54,r,,RC Celta de Vigo,1985-10-14,182,179
3017,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4139229,1778247,Spain,63,y,,RC Celta de Vigo,1985-10-14,182,179
3018,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,3956566,1778152,Spain,27,y,,RC Celta de Vigo,1985-10-14,182,179
3019,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4333197,1778331,Spain,39,y,,RC Celta de Vigo,1985-10-14,182,179
3020,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,3679176,1778047,Spain,40,y,,RC Celta de Vigo,1985-10-14,182,179
3021,Gustavo Cabral,18673,Argentina,2014,RC Celta de Vigo,9910,29,1200000,CB,4223987,1778279,Spain,70,y,,RC Celta de Vigo,1985-10-14,182,179
1841,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,4008543,1724134,England,58,y,,Chelsea,1988-10-07,187,187
1842,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3972826,1724107,England,55,y,,Chelsea,1988-10-07,187,187
1843,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3679214,1724004,England,56,y,,Chelsea,1988-10-07,187,187
1844,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3922032,1724083,England,87,y,,Chelsea,1988-10-07,187,187
1845,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3988126,1724126,England,80,y,,Chelsea,1988-10-07,187,187
1846,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,4495279,1724350,England,28,y,,Chelsea,1988-10-07,187,187
1847,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3756212,1724026,England,66,y,,Chelsea,1988-10-07,187,187
1848,Diego Costa,19243,Spain,2014,Chelsea,8455,26,6000000,CF,3652672,1723983,England,31,y,,Chelsea,1988-10-07,187,187
2258,Fabrizio Cacciatore,22283,Italy,2014,Sampdoria,9882,28,200000,RB,3851321,1786033,Italy,48,y,,Sampdoria,1986-10-08,182,187
2259,Fabrizio Cacciatore,22283,Italy,2014,Sampdoria,9882,28,200000,RB,3851568,1786033,Italy,58,y2,,Sampdoria,1986-10-08,182,187
5967,Radamel Falcao,22543,Colombia,2014,Manchester United,10260,28,2200000,CF,4153676,1724224,England,68,y,,Manchester United,1986-02-10,177,159
5968,Radamel Falcao,22543,Colombia,2014,Manchester United,10260,28,2200000,CF,4036363,1724170,England,84,y,,Manchester United,1986-02-10,177,159
1010,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,4035032,1724159,England,74,y,,Sunderland,1987-03-24,180,170
1011,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,3809002,1724048,England,64,y,,Sunderland,1987-03-24,180,170
1012,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,4393435,1724320,England,80,y,,Sunderland,1987-03-24,180,170
1013,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,4076984,1724200,England,87,y,,Sunderland,1987-03-24,180,170
1014,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,4039500,1724175,England,17,y,,Sunderland,1987-03-24,180,170
1015,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,3782564,1724040,England,75,y,,Sunderland,1987-03-24,180,170
1016,Billy Jones,22964,England,2014,Sunderland,8472,27,250000,RB,4426558,1724328,England,32,y,,Sunderland,1987-03-24,180,170
6543,Shane Long,23293,Ireland,2014,Southampton,8466,27,1200000,CF,4078132,1724197,England,90,y,4.0,Southampton,1987-01-22,180,179
6544,Shane Long,23293,Ireland,2014,Southampton,8466,27,1200000,CF,4511201,1724359,England,25,y,,Southampton,1987-01-22,180,179
2567,Fraizer Campbell,24157,England,2014,Crystal Palace,9826,27,700000,CF,3844014,1724054,England,41,y,,Crystal Palace,1987-09-13,172,183
2568,Fraizer Campbell,24157,England,2014,Crystal Palace,9826,27,700000,CF,3983400,1724117,England,57,y,,Crystal Palace,1987-09-13,172,183
2569,Fraizer Campbell,24157,England,2014,Crystal Palace,9826,27,700000,CF,4064874,1724185,England,90,y,2.0,Crystal Palace,1987-09-13,172,183
2570,Fraizer Campbell,24157,England,2014,Crystal Palace,9826,27,700000,CF,4513464,1724355,England,90,y,2.0,Crystal Palace,1987-09-13,172,183
2571,Fraizer Campbell,24157,England,2014,Crystal Palace,9826,27,700000,CF,3808140,1724044,England,44,y,,Crystal Palace,1987-09-13,172,183
1700,Davide Brivio,24500,Italy,2014,Hellas Verona,9876,26,250000,LB,4418044,1786335,Italy,83,y,,Hellas Verona,1988-08-17,185,181
4168,Lazaros Christodoulopoulos,24789,Greece,2014,Hellas Verona,9876,28,400000,RW,4266854,1786277,Italy,79,y,,Hellas Verona,1986-12-19,182,170
4169,Lazaros Christodoulopoulos,24789,Greece,2014,Hellas Verona,9876,28,400000,RW,3958845,1786086,Italy,88,y,,Hellas Verona,1986-12-19,182,170
4170,Lazaros Christodoulopoulos,24789,Greece,2014,Hellas Verona,9876,28,400000,RW,3687545,1785970,Italy,70,y,,Hellas Verona,1986-12-19,182,170
4315,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,4430397,1786345,Italy,84,y,,Sampdoria,1988-05-23,185,185
4316,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,3722165,1785990,Italy,53,y,,Sampdoria,1988-05-23,185,185
4317,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,4097925,1786206,Italy,76,y,,Sampdoria,1988-05-23,185,185
4318,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,4117527,1786220,Italy,41,y,,Sampdoria,1988-05-23,185,185
4319,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,3688934,1785975,Italy,31,y,,Sampdoria,1988-05-23,185,185
4320,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,4000931,1786107,Italy,64,y,,Sampdoria,1988-05-23,185,185
4321,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,4142868,1786228,Italy,84,y,,Sampdoria,1988-05-23,185,185
4322,Lorenzo De Silvestri,25587,Italy,2014,Sampdoria,9882,26,1500000,RB,3817499,1786030,Italy,57,y,,Sampdoria,1988-05-23,185,185
3225,Ivan Rakitic,25773,Croatia,2014,FC Barcelona,8634,26,10000000,CM,4364689,1778349,Spain,77,y,,FC Barcelona,1988-03-10,182,172
3995,Kenneth Vermeer,26002,Netherlands,2014,Feyenoord,10235,28,250000,GK,4400133,1712680,Netherlands,28,y,,Feyenoord,1986-01-10,182,172
3058,Hatem Ben Arfa,26163,France,2014,Newcastle United,10261,27,2000000,AM,3869046,1724063,England,50,y,,Hull City,1987-03-07,177,163
3059,Hatem Ben Arfa,26163,France,2014,Hull City,8667,27,2000000,AM,3869046,1724063,England,50,y,,Hull City,1987-03-07,177,163
3509,Jimmy Briand,26330,France,2014,Hannover 96,9904,29,1100000,CF,4454090,1733003,Germany,56,y,,Hannover 96,1985-08-02,182,176
3510,Jimmy Briand,26330,France,2014,Hannover 96,9904,29,1100000,CF,4503753,1733022,Germany,66,y,,Hannover 96,1985-08-02,182,176
2014,Edson Braafheid,26489,Netherlands,2014,Lazio,8543,31,100000,LB,3724206,1785987,Italy,68,y,,Lazio,1983-04-08,180,168
3981,Karim El Ahmadi,26539,Morocco,2014,Feyenoord,10235,29,400000,DM,4162468,1712593,Netherlands,71,y,,Feyenoord,1985-01-27,185,172
