"player_name";"player_api_id";"player_nation";"season";"team_long_name";"team_api_id";"season_player_age";"market_val_amnt";"player_pos";"team_country"
"Ben Davies";"276121";"Wales";"2012";"Swansea City";"10003";"19";"16000000";"LB";"England"
"Ben Davies";"276121";"Wales";"2014";"Tottenham Hotspur";"8586";"21";"16000000";"LB";"England"
"Ben Foster";"24147";"England";"2010";"Birmingham City";"8658";"27";"300000";"GK";"England"
"Ben Foster";"24147";"England";"2011";"West Bromwich Albion";"8659";"28";"300000";"GK";"England"
"Ben Foster";"24147";"England";"2012";"West Bromwich Albion";"8659";"29";"300000";"GK";"England"
"Ben Hamer";"45571";"England";"2014";"Leicester City";"8197";"27";"300000";"GK";"England"
"Ben Hamer";"45571";"England";"2015";"Leicester City";"8197";"28";"300000";"GK";"England"
"Ben Rienstra";"209413";"Netherlands";"2010";"Heracles Almelo";"9791";"20";"400000";"CM";"Netherlands"
"Ben Rienstra";"209413";"Netherlands";"2014";"PEC Zwolle";"6413";"24";"400000";"CM";"Netherlands"
"Ben Rienstra";"209413";"Netherlands";"2015";"AZ";"10229";"25";"400000";"CM";"Netherlands"
"Ben Sahar";"47552";"Israel";"2011";"AJ Auxerre";"8583";"22";"450000";"CF";"France"
"Benjamin Corgnet";"210404";"France";"2012";"FC Lorient";"8689";"25";"300000";"AM";"France"
"Benjamin Corgnet";"210404";"France";"2013";"AS Saint-Étienne";"9853";"26";"300000";"AM";"France"
"Benjamin Jeannot";"210146";"France";"2014";"FC Lorient";"8689";"22";"700000";"CF";"France"
"Benjamin Lecomte";"210114";"France";"2014";"FC Lorient";"8689";"23";"9000000";"GK";"France"
"Benjamin Moukandjo";"131995";"Cameroon";"2011";"AS Nancy-Lorraine";"8481";"23";"300000";"CF";"France"
"Benjamin Moukandjo";"131995";"Cameroon";"2015";"FC Lorient";"8689";"27";"300000";"CF";"France"
"Benjamin Pavard";"611223";"France";"2015";"LOSC Lille";"8639";"19";"35000000";"RB";"France"
"Benjamin Stambouli";"192920";"France";"2014";"Tottenham Hotspur";"8586";"24";"1300000";"DM";"England"
"Bernard Mensah";"529285";"Ghana";"2014";"Vitória Guimarães";"7844";"20";"4000000";"AM";"Portugal"
"Bernardo";"150764";"Colombia";"2011";"Racing Santander";"8696";"22";"1500000";"CB";"Spain"
"Bernd Leno";"215168";"Germany";"2011";"Bayer 04 Leverkusen";"8178";"19";"18000000";"GK";"Germany"
"Beto";"97498";"Portugal";"2009";"FC Porto";"9773";"27";"200000";"GK";"Portugal"
"Beto";"97498";"Portugal";"2012";"SC Braga";"10264";"30";"200000";"GK";"Portugal"
"Beto";"97498";"Portugal";"2013";"Sevilla FC";"8302";"31";"200000";"GK";"Spain"
"Bilal Basacikoglu";"503629";"Turkey";"2013";"SC Heerenveen";"10228";"18";"500000";"LW";"Netherlands"
"Bilal Basacikoglu";"503629";"Turkey";"2014";"Feyenoord";"10235";"19";"500000";"LW";"Netherlands"
"Billy Jones";"22964";"England";"2011";"West Bromwich Albion";"8659";"24";"250000";"RB";"England"
"Billy Jones";"22964";"England";"2014";"Sunderland";"8472";"27";"250000";"RB";"England"
"Birkir Bjarnason";"40274";"Iceland";"2012";"Pescara";"9878";"24";"400000";"CM";"Italy"
"Birkir Bjarnason";"40274";"Iceland";"2013";"Sampdoria";"9882";"25";"400000";"CM";"Italy"
"Bjarne Thoelke";"291620";"Germany";"2011";"VfL Wolfsburg";"8721";"19";"125000";"CB";"Germany"
"Blaise Matuidi";"26419";"France";"2011";"Paris Saint-Germain";"9847";"24";"2000000";"CM";"France"
"Blerim Dzemaili";"30940";"Switzerland";"2009";"Parma";"10167";"23";"300000";"CM";"Italy"
"Blerim Dzemaili";"30940";"Switzerland";"2010";"Parma";"10167";"24";"300000";"CM";"Italy"
"Blerim Dzemaili";"30940";"Switzerland";"2011";"Napoli";"9875";"25";"300000";"CM";"Italy"
"Blerim Dzemaili";"30940";"Switzerland";"2015";"Genoa";"10233";"29";"300000";"CM";"Italy"
"Bobley Anderson";"474671";"Cote d'Ivoire";"2013";"Málaga CF";"9864";"21";"325000";"AM";"Spain"
"Bojan Jokic";"58499";"Slovenia";"2010";"Chievo Verona";"8533";"24";"300000";"LB";"Italy"
"Bojan Jokic";"58499";"Slovenia";"2013";"Villarreal CF";"10205";"27";"300000";"LB";"Spain"
"Bojan Krkic";"96643";"Spain";"2012";"Milan";"8564";"22";"800000";"SS";"Italy"
"Bojan Krkic";"96643";"Spain";"2013";"Ajax";"8593";"23";"800000";"SS";"Netherlands"
"Bojan Krkic";"96643";"Spain";"2014";"Stoke City";"10194";"24";"800000";"SS";"England"
"Boubacar Fofana";"288622";"Guinea";"2014";"CD Nacional";"10214";"25";"400000";"DM";"Portugal"
"Boy Waterman";"26484";"Netherlands";"2010";"De Graafschap";"8526";"26";"150000";"GK";"Netherlands"
"Boy Waterman";"26484";"Netherlands";"2012";"PSV";"8640";"28";"150000";"GK";"Netherlands"
"Bradley Johnson";"24583";"England";"2011";"Norwich City";"9850";"24";"300000";"CM";"England"
"Braga";"150038";"Portugal";"2010";"Rio Ave FC";"7841";"27";"75000";"RM";"Portugal"
"Brandley Kuwas";"352358";"Curacao";"2015";"Excelsior";"10218";"23";"2500000";"RW";"Netherlands"
"Brayan Beckeles";"198777";"Honduras";"2014";"Boavista FC";"8613";"29";"350000";"RB";"Portugal"
"Brayan Perea";"281999";"Colombia";"2013";"Lazio";"8543";"20";"175000";"CF";"Italy"
"Brito";"363910";"Cape Verde";"2012";"Gil Vicente FC";"9764";"25";"150000";"RW";"Portugal"
"Brito";"363910";"Cape Verde";"2014";"Boavista FC";"8613";"27";"150000";"RW";"Portugal"
"Brown Ideye";"115160";"Nigeria";"2014";"West Bromwich Albion";"8659";"26";"175000";"CF";"England"
"Bruma";"361322";"Portugal";"2015";"Real Sociedad";"8560";"21";"5000000";"LW";"Spain"
"Bruno Alves";"375782";"Portugal";"2015";"Vitória Guimarães";"7844";"25";"100000";"CM";"Portugal"
"Bruno Cortez";"265688";"Brazil";"2013";"SL Benfica";"9772";"26";"800000";"LB";"Portugal"
"Bruno Gallo";"181190";"Brazil";"2009";"Leixões SC";"6421";"21";"350000";"CM";"Portugal"
"Bruno Gallo";"181190";"Brazil";"2010";"Vitória Setúbal";"10238";"22";"350000";"CM";"Portugal"
"Bruno Gallo";"181190";"Brazil";"2014";"CS Marítimo";"10212";"26";"350000";"CM";"Portugal"
"Bruno Gaspar";"361763";"Angola";"2014";"Vitória Guimarães";"7844";"21";"800000";"RB";"Portugal"
"Bruno Gaspar";"361763";"Angola";"2015";"Vitória Guimarães";"7844";"22";"800000";"RB";"Portugal"
"Bruno Martins Indi";"212511";"Netherlands";"2011";"Feyenoord";"10235";"19";"2500000";"CB";"Netherlands"
"Bruno Martins Indi";"212511";"Netherlands";"2014";"FC Porto";"9773";"22";"2500000";"CB";"Portugal"
"Bruno Monteiro";"164363";"Portugal";"2009";"Vitória Setúbal";"10238";"25";"50000";"CM";"Portugal"
"Bruno Nascimento";"211780";"Brazil";"2014";"Estoril Praia";"7842";"23";"300000";"CB";"Portugal"
"Bruno Nascimento";"211780";"Brazil";"2015";"Tondela";"188163";"24";"300000";"CB";"Portugal"
"Bruno Peres";"267911";"Brazil";"2014";"Torino";"9804";"24";"2500000";"RB";"Italy"
"Bruno Perone";"127829";"Brazil";"2011";"Queens Park Rangers";"10172";"24";"200000";"CB";"England"
"Bruno Santos";"575118";"Brazil";"2015";"FC Paços de Ferreira";"6403";"22";"700000";"RB";"Portugal"
"Bryan Cristante";"299799";"Italy";"2013";"Milan";"8564";"18";"20000000";"CM";"Italy"
"Bryan Cristante";"299799";"Italy";"2014";"SL Benfica";"9772";"19";"20000000";"CM";"Portugal"
"Bryan Linssen";"147594";"Netherlands";"2010";"VVV-Venlo";"9839";"20";"2200000";"CF";"Netherlands"
"Bryan Linssen";"147594";"Netherlands";"2013";"Heracles Almelo";"9791";"23";"2200000";"CF";"Netherlands"
"Bryan Linssen";"147594";"Netherlands";"2015";"FC Groningen";"8674";"25";"2200000";"CF";"Netherlands"
"Bryan Oviedo";"193859";"Costa Rica";"2012";"Everton";"8668";"22";"300000";"LB";"England"
"Bryan Rabello";"206679";"Chile";"2013";"Sevilla FC";"8302";"19";"450000";"AM";"Spain"
"Bryan Smeets";"179208";"Netherlands";"2015";"De Graafschap";"8526";"23";"700000";"AM";"Netherlands"
"Bura";"164147";"Portugal";"2010";"FC Paços de Ferreira";"6403";"22";"100000";"CB";"Portugal"
"Bura";"164147";"Portugal";"2014";"FC Penafiel";"6547";"26";"100000";"CB";"Portugal"
"Cala";"112205";"Spain";"2015";"Getafe CF";"8305";"26";"900000";"CB";"Spain"
"Caleb Patterson-Sewell";"131117";"United States";"2012";"Vitória Setúbal";"10238";"25";"125000";"GK";"Portugal"
"Calum Chambers";"425255";"England";"2013";"Southampton";"8466";"18";"12000000";"RB";"England"
"Calum Chambers";"425255";"England";"2014";"Arsenal";"9825";"19";"12000000";"RB";"England"
"Cameron Borthwick-Jackson";"693138";"England";"2015";"Manchester United";"10260";"18";"800000";"LB";"England"
"Cameron Borthwick-Jackson";"693138";"England";"2016";"Manchester United";"10260";"19";"800000";"LB";"England"
"Cameron Jerome";"31953";"England";"2011";"Stoke City";"10194";"25";"400000";"CF";"England"
"Cameron Jerome";"31953";"England";"2013";"Crystal Palace";"9826";"27";"400000";"CF";"England"
"Caner Cavlan";"292769";"Netherlands";"2015";"SC Heerenveen";"10228";"23";"550000";"LB";"Netherlands"
"Carl Jenkinson";"214685";"England";"2011";"Arsenal";"9825";"19";"600000";"RB";"England"
"Carl Jenkinson";"214685";"England";"2014";"West Ham United";"8654";"22";"600000";"RB";"England"
"Carlao";"165889";"Brazil";"2011";"SC Braga";"10264";"25";"250000";"CF";"Portugal"
"Carlao";"165889";"Brazil";"2013";"FC Paços de Ferreira";"6403";"27";"250000";"CF";"Portugal"
"Carles Gil";"358289";"Spain";"2013";"Elche CF";"10268";"21";"7000000";"AM";"Spain"
"Carles Gil";"358289";"Spain";"2014";"Valencia CF";"10267";"22";"7000000";"AM";"Spain"
"Carles Planas";"213694";"Spain";"2014";"RC Celta de Vigo";"9910";"23";"200000";"LB";"Spain"
"Carlos Bacca";"166648";"Colombia";"2013";"Sevilla FC";"8302";"27";"1500000";"CF";"Spain"
"Carlos Bacca";"166648";"Colombia";"2015";"Milan";"8564";"29";"1500000";"CF";"Italy"
"Carlos Carbonero";"195717";"Colombia";"2014";"Cesena";"9880";"24";"300000";"AM";"Italy"
"Carlos Carbonero";"195717";"Colombia";"2015";"Sampdoria";"9882";"25";"300000";"AM";"Italy"
"Carlos Eduardo";"174062";"Brazil";"2012";"Estoril Praia";"7842";"23";"2500000";"AM";"Portugal"
"Carlos Eduardo";"174062";"Brazil";"2014";"OGC Nice";"9831";"25";"2500000";"AM";"France"
"Carlos Tevez";"38817";"Argentina";"2009";"Manchester City";"8456";"25";"600000";"SS";"England"
"Carlos Tevez";"38817";"Argentina";"2013";"Juventus";"9885";"29";"600000";"SS";"Italy"
"Carlos Vela";"75342";"Mexico";"2011";"Real Sociedad";"8560";"22";"5000000";"RW";"Spain"
"Carlos Vela";"75342";"Mexico";"2012";"Real Sociedad";"8560";"23";"5000000";"RW";"Spain"
"Carlos Vigaray";"518240";"Spain";"2015";"Getafe CF";"8305";"21";"600000";"RB";"Spain"
"Carlos Zambrano";"106309";"Peru";"2010";"FC St. Pauli";"8152";"21";"1000000";"CB";"Germany"
"Carlos Zambrano";"106309";"Peru";"2012";"Eintracht Frankfurt";"9810";"23";"1000000";"CB";"Germany"
"Cas Peters";"248154";"Netherlands";"2015";"De Graafschap";"8526";"22";"225000";"CF";"Netherlands"
"Casemiro";"208494";"Brazil";"2014";"FC Porto";"9773";"22";"70000000";"DM";"Portugal"
"Casemiro";"208494";"Brazil";"2015";"Real Madrid CF";"8633";"23";"70000000";"DM";"Spain"
"Cedric";"187279";"DR Congo";"2013";"Real Betis Balompié";"8603";"21";"200000";"LW";"Spain"
"Celso Borges";"51953";"Costa Rica";"2015";"RC Deportivo de La Coruña";"9783";"27";"400000";"CM";"Spain"
"Chaker Alhadhur";"248169";"Comoros";"2015";"SM Caen";"7819";"24";"450000";"LB";"France"
"Charalampos Mavrias";"209439";"Greece";"2013";"Sunderland";"8472";"19";"400000";"RB";"England"
"Charles";"213653";"Brazil";"2013";"RC Celta de Vigo";"9910";"29";"400000";"CF";"Spain"
"Charles";"213653";"Brazil";"2015";"Málaga CF";"9864";"31";"400000";"CF";"Spain"
"Charlie Adam";"39109";"Scotland";"2011";"Liverpool";"8650";"26";"400000";"CM";"England"
"Charlie Adam";"39109";"Scotland";"2012";"Stoke City";"10194";"27";"400000";"CM";"England"
"Charlison Benschop";"112119";"Curacao";"2012";"Stade Brestois 29";"8521";"23";"400000";"CF";"France"
"Chengdong Zhang";"120737";"China";"2010";"União de Leiria, SAD";"9771";"21";"175000";"RW";"Portugal"
"Chinedu Obasi";"40176";"Nigeria";"2012";"FC Schalke 04";"10189";"26";"100000";"CF";"Germany"
"Chris Herd";"110947";"Australia";"2010";"Aston Villa";"10252";"21";"200000";"DM";"England"
"Chris Malonga";"94313";"Congo";"2010";"AS Monaco";"9829";"23";"325000";"LW";"France"
"Chris Malonga";"94313";"Congo";"2013";"Vitória Guimarães";"7844";"26";"325000";"LW";"Portugal"
"Chris Mavinga";"243248";"DR Congo";"2011";"Stade Rennais FC";"9851";"20";"800000";"CB";"France"
"Christian";"480799";"Brazil";"2015";"FC Paços de Ferreira";"6403";"26";"100000";"CM";"Portugal"
"Christian Alfonso";"282474";"Spain";"2012";"RCD Espanyol";"8558";"23";"100000";"AM";"Spain"
"Christian Atsu";"242887";"Ghana";"2011";"Rio Ave FC";"7841";"19";"1500000";"LW";"Portugal"
"Christian Atsu";"242887";"Ghana";"2012";"FC Porto";"9773";"20";"1500000";"LW";"Portugal"
"Christian Atsu";"242887";"Ghana";"2013";"Vitesse";"8277";"21";"1500000";"LW";"Netherlands"
"Christian Atsu";"242887";"Ghana";"2014";"Everton";"8668";"22";"1500000";"LW";"England"
"Christian Benteke";"148315";"Belgium";"2012";"Aston Villa";"10252";"22";"9000000";"CF";"England"
"Christian Benteke";"148315";"Belgium";"2015";"Liverpool";"8650";"25";"9000000";"CF";"England"
"Christian Fuchs";"43061";"Austria";"2011";"FC Schalke 04";"10189";"25";"800000";"LB";"Germany"
"Christian Fuchs";"43061";"Austria";"2015";"Leicester City";"8197";"29";"800000";"LB";"England"
"Christian Pouga";"41727";"Cameroon";"2009";"Leixões SC";"6421";"23";"325000";"CF";"Portugal"
"Christian Pouga";"41727";"Cameroon";"2011";"CS Marítimo";"10212";"25";"325000";"CF";"Portugal"
"Christian Pouga";"41727";"Cameroon";"2014";"Boavista FC";"8613";"28";"325000";"CF";"Portugal"
"Christoph Kramer";"269788";"Germany";"2013";"Borussia Mönchengladbach";"9788";"22";"5000000";"DM";"Germany"
"Christoph Kramer";"269788";"Germany";"2015";"Bayer 04 Leverkusen";"8178";"24";"5000000";"DM";"Germany"
"Christoph Moritz";"180126";"Germany";"2009";"FC Schalke 04";"10189";"19";"400000";"CM";"Germany"
"Christopher Avevor";"200965";"Germany";"2010";"Hannover 96";"9904";"18";"300000";"CB";"Germany"
"Christopher Schorch";"50395";"Germany";"2009";"1. FC Köln";"8722";"20";"100000";"CB";"Germany"
"Chuli";"319055";"Spain";"2013";"Real Betis Balompié";"8603";"22";"200000";"CF";"Spain"
"Ciaran Clark";"161414";"Ireland";"2010";"Aston Villa";"10252";"21";"3000000";"CB";"England"
"Ciprian Tatarusanu";"103218";"Romania";"2014";"Fiorentina";"8535";"28";"600000";"GK";"Italy"
"Ciro Immobile";"161660";"Italy";"2012";"Genoa";"10233";"22";"38000000";"CF";"Italy"
"Ciro Immobile";"161660";"Italy";"2013";"Torino";"9804";"23";"38000000";"CF";"Italy"
"Ciro Immobile";"161660";"Italy";"2014";"Borussia Dortmund";"9789";"24";"38000000";"CF";"Germany"
"Ciro Immobile";"161660";"Italy";"2015";"Sevilla FC";"8302";"25";"38000000";"CF";"Spain"
"Claude Dielna";"94033";"France";"2013";"AC Ajaccio";"8576";"26";"200000";"CB";"France"
"Claudio Beauvue";"71602";"Guadeloupe";"2015";"Olympique Lyonnais";"9748";"27";"400000";"CF";"France"
"Claudio Bravo";"37421";"Chile";"2014";"FC Barcelona";"8634";"31";"1000000";"GK";"Spain"
"Claudio Terzi";"41874";"Italy";"2009";"Siena";"8551";"25";"300000";"CB";"Italy"
"Claudio Yacob";"113968";"Argentina";"2012";"West Bromwich Albion";"8659";"25";"850000";"DM";"England"
"Claudiu Keseru";"26263";"Romania";"2013";"SC Bastia";"7794";"27";"1500000";"CF";"France"
"Coke";"151063";"Spain";"2011";"Sevilla FC";"8302";"24";"800000";"RB";"Spain"
"Colin Kazim-Richards";"38865";"Turkey";"2015";"Feyenoord";"10235";"29";"500000";"CF";"Netherlands"
"Connor Wickham";"169721";"England";"2011";"Sunderland";"8472";"18";"1000000";"CF";"England"
"Connor Wickham";"169721";"England";"2013";"Sunderland";"8472";"20";"1000000";"CF";"England"
"Connor Wickham";"169721";"England";"2015";"Crystal Palace";"9826";"22";"1000000";"CF";"England"
"Constantin Nica";"318535";"Romania";"2014";"Cesena";"9880";"21";"25000";"RB";"Italy"
"Costel Pantilimon";"103428";"Romania";"2014";"Sunderland";"8472";"27";"150000";"GK";"England"
"Craig Cathcart";"40548";"Northern Ireland";"2010";"Blackpool";"8483";"21";"1500000";"CB";"England"
"Crislan";"528508";"Brazil";"2015";"SC Braga";"10264";"23";"475000";"CF";"Portugal"
"Crislan";"528508";"Brazil";"2016";"SC Braga";"10264";"24";"475000";"CF";"Portugal"
"Cristian Ceballos";"439933";"Spain";"2013";"FC Arouca";"158085";"21";"400000";"LW";"Portugal"
"Cristian Gamboa";"114076";"Costa Rica";"2014";"West Bromwich Albion";"8659";"25";"700000";"RB";"England"
"Cristian Llama";"18590";"Argentina";"2012";"Fiorentina";"8535";"26";"125000";"LM";"Italy"
"Cristian Pasquato";"115330";"Italy";"2011";"Lecce";"9888";"22";"250000";"SS";"Italy"
"Cristian Riveros";"31104";"Paraguay";"2010";"Sunderland";"8472";"28";"50000";"DM";"England"
"Cristian Sapunaru";"12766";"Romania";"2010";"FC Porto";"9773";"26";"200000";"CB";"Portugal"
"Cristian Sapunaru";"12766";"Romania";"2012";"Real Zaragoza";"8394";"28";"200000";"CB";"Spain"
"Cristian Sapunaru";"12766";"Romania";"2013";"Elche CF";"10268";"29";"200000";"CB";"Spain"
"Cristian Trombetta";"181189";"Argentina";"2009";"Leixões SC";"6421";"23";"50000";"CB";"Portugal"
"Cristiano Biraghi";"239350";"Italy";"2013";"Catania";"8530";"21";"9000000";"LB";"Italy"
"Cristiano Biraghi";"239350";"Italy";"2014";"Chievo Verona";"8533";"22";"9000000";"LB";"Italy"
"Cristiano Biraghi";"239350";"Italy";"2015";"Granada CF";"7878";"23";"9000000";"LB";"Spain"
"Cristiano Piccini";"239964";"Italy";"2015";"Real Betis Balompié";"8603";"23";"1500000";"RB";"Spain"
"Cristiano Ronaldo";"30893";"Portugal";"2009";"Real Madrid CF";"8633";"24";"45000000";"CF";"Spain"
"Curtis Davies";"24658";"England";"2013";"Hull City";"8667";"28";"200000";"CB";"England"
"Daley Blind";"161012";"Netherlands";"2010";"Ajax";"8593";"20";"13500000";"CB";"Netherlands"
"Daley Blind";"161012";"Netherlands";"2014";"Manchester United";"10260";"24";"13500000";"CB";"England"
"Damien Da Silva";"46726";"France";"2014";"SM Caen";"7819";"26";"1500000";"CB";"France"
"Damien Le Tallec";"172610";"France";"2009";"Borussia Dortmund";"9789";"19";"1800000";"DM";"Germany"
"Damien Marcq";"93347";"France";"2010";"SM Caen";"7819";"22";"400000";"DM";"France"
"Damien Marcq";"93347";"France";"2011";"Dijon FCO";"9836";"23";"400000";"DM";"France"
"Damjan Djokovic";"196186";"Croatia";"2011";"Cesena";"9880";"21";"900000";"CM";"Italy"
"Damjan Djokovic";"196186";"Croatia";"2015";"GFC Ajaccio";"6391";"25";"900000";"CM";"France"
"Dan Mori";"321020";"Israel";"2012";"Vitesse";"8277";"24";"250000";"CB";"Netherlands"
"Dani Nieto";"280528";"Spain";"2014";"SD Eibar";"8372";"23";"400000";"LW";"Spain"
"Daniel Caligiuri";"188498";"Italy";"2013";"VfL Wolfsburg";"8721";"25";"2000000";"RW";"Germany"
"Daniel Candeias";"40957";"Portugal";"2010";"Portimonense";"9765";"22";"500000";"RW";"Portugal"
"Daniel Candeias";"40957";"Portugal";"2011";"CD Nacional";"10214";"23";"500000";"RW";"Portugal"
"Daniel Carvajal";"282674";"Spain";"2012";"Bayer 04 Leverkusen";"8178";"20";"25000000";"RB";"Germany"
"Daniel Carvajal";"282674";"Spain";"2013";"Real Madrid CF";"8633";"21";"25000000";"RB";"Spain"
"Daniel De Silva";"432389";"Australia";"2015";"Roda JC Kerkrade";"9803";"18";"600000";"AM";"Netherlands"
"Daniel Ginczek";"177720";"Germany";"2014";"VfB Stuttgart";"10269";"23";"2000000";"CF";"Germany"
"Daniel Pavlovic";"114664";"Bosnia-Herzegovina";"2015";"Frosinone";"9891";"27";"100000";"LB";"Italy"
"Daniel Royer";"207118";"Austria";"2011";"Hannover 96";"9904";"21";"1500000";"LW";"Germany"
"Daniel Wass";"74169";"Denmark";"2015";"RC Celta de Vigo";"9910";"26";"7000000";"CM";"Spain"
"Daniele Baselli";"195413";"Italy";"2013";"Atalanta";"8524";"21";"3500000";"CM";"Italy"
"Daniele Baselli";"195413";"Italy";"2015";"Torino";"9804";"23";"3500000";"CM";"Italy"
"Daniele Dessena";"27672";"Italy";"2009";"Cagliari";"8529";"22";"450000";"CM";"Italy"
"Daniele Dessena";"27672";"Italy";"2010";"Sampdoria";"9882";"23";"450000";"CM";"Italy"
"Daniele Dessena";"27672";"Italy";"2012";"Cagliari";"8529";"25";"450000";"CM";"Italy"
"Daniele Padelli";"42692";"Italy";"2012";"Udinese";"8600";"27";"400000";"GK";"Italy"
"Daniele Padelli";"42692";"Italy";"2013";"Torino";"9804";"28";"400000";"GK";"Italy"
"Daniele Paponi";"27675";"Italy";"2010";"Bologna";"9857";"22";"250000";"CF";"Italy"
"Daniele Verde";"585237";"Italy";"2015";"Frosinone";"9891";"19";"2500000";"RW";"Italy"
"Danilo";"19249";"Brazil";"2011";"Udinese";"8600";"27";"600000";"CB";"Italy"
"Danilo";"570432";"Brazil";"2014";"SC Braga";"10264";"18";"6500000";"DM";"Portugal"
"Danilo";"570432";"Brazil";"2015";"Valencia CF";"10267";"19";"6500000";"DM";"Spain"
"Danilo Pereira";"240235";"Portugal";"2012";"Roda JC Kerkrade";"9803";"21";"16000000";"DM";"Netherlands"
"Danilo Pereira";"240235";"Portugal";"2013";"CS Marítimo";"10212";"22";"16000000";"DM";"Portugal"
"Danilo Pereira";"240235";"Portugal";"2015";"FC Porto";"9773";"24";"16000000";"DM";"Portugal"
"Danny Guthrie";"40565";"England";"2012";"Reading";"9798";"25";"100000";"CM";"England"
